x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9
0.8224 6.516939692138195e-09 4.4822110146957614e-08 3.73129488924594e-08 3.87390092908091e-08 3.936088073636712e-08 3.6407259958414395e-08 4.6170777852828024e-08 3.8928138172850116e-08 3.072093000067335e-08 3.656001771117207e-08
0.8240000000000003 6.452715947602281e-09 4.425893011375398e-08 3.703006836749429e-08 3.8414984998789804e-08 3.896730154709233e-08 3.605748574169797e-08 4.563202988441622e-08 3.8576184644912436e-08 3.046790132030595e-08 3.625252505142252e-08
0.8256000000000001 6.385645676610618e-09 4.3697818416327507e-08 3.674853091046343e-08 3.809273855252165e-08 3.8634620252045704e-08 3.542096835472067e-08 4.50841194705001e-08 3.822615720874743e-08 3.021618142974399e-08 3.594647451136096e-08
0.8271999999999999 6.312882103025617e-09 4.3138775054678046e-08 3.646833652136672e-08 3.777226995200458e-08 3.830389726499668e-08 3.520296078818123e-08 4.45270466110795e-08 3.787805586435499e-08 2.9965770328987376e-08 3.5641866090987346e-08
0.8288000000000002 6.240574802668181e-09 4.258180002880545e-08 3.6189485200204105e-08 3.746809319158401e-08 3.797513258594516e-08 3.4989569659975914e-08 4.396081130615428e-08 3.7531880611735006e-08 2.9716668018036032e-08 3.5338699790301536e-08
0.8304 6.1687237755383595e-09 4.202689333871001e-08 3.591197694697575e-08 3.7170233941563677e-08 3.7652505784859965e-08 3.4780794970104855e-08 4.347667044660886e-08 3.7187631450887695e-08 2.9468874496890117e-08 3.5036975609303734e-08
0.8320000000000003 6.097329021636107e-09 4.147405498439143e-08 3.563581176168149e-08 3.6873800866171166e-08 3.733270341733235e-08 3.457663671856791e-08 4.3020117263139816e-08 3.6845308381812835e-08 2.9222389765549473e-08 3.4736693547993756e-08
0.8336000000000001 6.026390540961467e-09 4.092328496585002e-08 3.536098964432145e-08 3.6578793965406665e-08 3.701458604798339e-08 3.4377094905365235e-08 4.2565250755822684e-08 3.650491140451063e-08 2.8977213824014258e-08 3.443785360637176e-08
0.8351999999999999 5.955908333514415e-09 4.0374583283085616e-08 3.5087510594895597e-08 3.628521323927011e-08 3.669815367681303e-08 3.418216953049674e-08 4.211207092465731e-08 3.6166440518980993e-08 2.8733346672284387e-08 3.4141293482284604e-08
0.8368000000000002 5.885882399294937e-09 3.986780876913404e-08 3.481537461340385e-08 3.599305868776138e-08 3.638340630382113e-08 3.399186059396238e-08 4.166449743614724e-08 3.582989572522384e-08 2.8490788310359812e-08 3.386565837258401e-08
0.8384 5.816312738303066e-09 3.945726495045333e-08 3.4544581699846326e-08 3.570233031088066e-08 3.6070343929007914e-08 3.380552451402301e-08 4.123321296925982e-08 3.5495277023239315e-08 2.824953873824064e-08 3.359129471235104e-08
0.8400000000000003 5.747199350538772e-09 3.904562635690423e-08 3.42751318542229e-08 3.5413028108627796e-08 3.575896655237316e-08 3.361791339403023e-08 4.0803398094271616e-08 3.516258441302727e-08 2.8009597955926747e-08 3.331820250158556e-08
0.8416000000000001 5.6785422360020845e-09 3.8708260505698127e-08 3.400702507653372e-08 3.512515208100293e-08 3.54492741739171e-08 3.343496802208636e-08 4.036765583061851e-08 3.483181789458788e-08 2.777096596341828e-08 3.304638174028769e-08
0.8432 5.610341394692988e-09 3.837520847669611e-08 3.374026136677871e-08 3.4838702228005986e-08 3.514126679363958e-08 3.325668839819137e-08 3.993107082756699e-08 3.450297746792104e-08 2.753364276071516e-08 3.277583242845735e-08
0.8448000000000002 5.542100202293269e-09 3.804066406278404e-08 3.34748407249578e-08 3.4553678549636896e-08 3.483494441154057e-08 3.311269626694991e-08 3.9496009189939937e-08 3.417606313302669e-08 2.7297628347817332e-08 3.250655456609449e-08
0.8464 5.473860236933751e-09 3.7705354653154814e-08 3.321076315107114e-08 3.427008104589581e-08 3.453030702762022e-08 3.299523641288364e-08 3.9062470917737574e-08 3.3851074889904984e-08 2.7009451161460675e-08 3.223854815319921e-08
0.8480000000000003 5.406082818268848e-09 3.737201467667912e-08 3.294802864511856e-08 3.398790971678257e-08 3.422735464187833e-08 3.285041615581419e-08 3.8630456010959695e-08 3.3528012738555745e-08 2.6664524410420757e-08 3.197181318977143e-08
0.8496000000000001 5.338767946298594e-09 3.70406441333571e-08 3.2686637207100224e-08 3.370716456229734e-08 3.3920552555352314e-08 3.2529181213018577e-08 3.8197097967085596e-08 3.320687667897916e-08 2.6323983997003842e-08 3.170634967581126e-08
0.8512 5.2719156210229685e-09 3.67112430231887e-08 3.2426588837016046e-08 3.342784558244004e-08 3.3610215595323634e-08 3.2210003599927694e-08 3.7762035469094356e-08 3.288766671117513e-08 2.597976459604768e-08 3.144215761131862e-08
0.8528000000000002 5.205525842441959e-09 3.638381134617381e-08 3.216788353486598e-08 3.314995277721057e-08 3.330164660202806e-08 3.189288331654143e-08 3.732854173014948e-08 3.257038283514358e-08 2.5641473708127594e-08 3.117923699629345e-08
0.8544 5.139598610555599e-09 3.605834910231261e-08 3.191052130065016e-08 3.287348614660912e-08 3.299343486312771e-08 3.1577820362859977e-08 3.6896616750251214e-08 3.2255025050884675e-08 2.530911133324377e-08 3.091758783073589e-08
0.8560000000000003 5.07413392536385e-09 3.573485629160494e-08 3.165087546399694e-08 3.259844569063552e-08 3.2684298407328594e-08 3.1264814738883174e-08 3.649799718994696e-08 3.1941593358398243e-08 2.498267747139603e-08 3.0657210114645805e-08
0.8576000000000001 5.00913178686675e-09 3.541333291405094e-08 3.139174965327632e-08 3.23248314092899e-08 3.2376969524567e-08 3.0953866444611205e-08 3.613197887125558e-08 3.163008775768447e-08 2.466217212258455e-08 3.039810384802332e-08
0.8592 4.944592195064281e-09 3.5092274890314156e-08 3.113401191515696e-08 3.205264330257224e-08 3.2076398039303814e-08 3.0644734482935116e-08 3.576803955797323e-08 3.132050824874326e-08 2.4347595286809244e-08 3.0140269030868376e-08
0.8608000000000002 4.8797434660783395e-09 3.47727276708997e-08 3.087766224963873e-08 3.178188137048241e-08 3.1782890448577464e-08 3.033623926867285e-08 3.540617925009981e-08 3.101285483157452e-08 2.4038946964070024e-08 2.9883316411685996e-08
0.8624 4.815092708111848e-09 3.445515866661781e-08 3.062430512628459e-08 3.151254561302058e-08 3.149103241037212e-08 3.002980946490161e-08 3.504547836789971e-08 3.0707127506178415e-08 2.3736227154367064e-08 2.9625631056852903e-08
0.8640000000000003 4.750913581299466e-09 3.413956787746828e-08 3.0372002908240226e-08 3.12446360301866e-08 3.120082392468762e-08 2.9726502569063292e-08 3.46857283325852e-08 3.0403326272554783e-08 2.343943585770018e-08 2.9369243123126388e-08
0.8656000000000001 4.6718640414187705e-09 3.3825955303451304e-08 3.0119810673998324e-08 3.097815262198064e-08 3.0911127019921734e-08 2.9464723322913067e-08 3.432806749537443e-08 3.0101451130703815e-08 2.314857307406957e-08 2.911415261050662e-08
0.8672 4.582565815522313e-09 3.3514320944566774e-08 2.986892222243222e-08 3.07104015425149e-08 3.0622355708721717e-08 2.9204494664438286e-08 3.397249585626734e-08 2.9801502080625398e-08 2.2863638803475127e-08 2.8860359518993495e-08
0.8688000000000002 4.4949919741012544e-09 3.32031343794012e-08 2.9619337553541845e-08 3.0443678628089695e-08 3.0335243526352297e-08 2.8938485309662302e-08 3.361796170203127e-08 2.950347912231947e-08 2.2584422957975362e-08 2.8606874724303788e-08
0.8704000000000001 4.409184940607203e-09 3.2889147990489096e-08 2.9371056667327347e-08 3.017680116261297e-08 3.0049790472813646e-08 2.86735945295134e-08 3.3262716065875566e-08 2.9207382255786176e-08 2.228558752795235e-08 2.835429824188074e-08
0.8720000000000003 4.325144715040106e-09 3.257591298734196e-08 2.9124079563788593e-08 2.9911160361975765e-08 2.976599654810561e-08 2.8410167468533616e-08 3.2909316969248686e-08 2.89120652743473e-08 2.1975948867633326e-08 2.810302707368293e-08
0.8736000000000002 4.242871297400013e-09 3.226495825107031e-08 2.887805266473524e-08 2.9646983891523576e-08 2.948369880034783e-08 2.8148136748327025e-08 3.255621044921547e-08 2.861823493960024e-08 2.1677736610342235e-08 2.785306121971051e-08
0.8752 4.1623646876869e-09 3.19809740415543e-08 2.863322818427059e-08 2.9384099650522788e-08 2.9202763943445166e-08 2.7866188348302307e-08 3.22052437968476e-08 2.8326324059989582e-08 2.1390950756079003e-08 2.7604192636402785e-08
0.8768000000000002 4.0836248859007444e-09 3.1698241734217566e-08 2.8389708820992962e-08 2.912240058744297e-08 2.8923489706106783e-08 2.7529252490825403e-08 3.185599372527497e-08 2.803594920007428e-08 2.1114641782272142e-08 2.7356470274096898e-08
0.8784000000000001 4.006651892041592e-09 3.141717731529099e-08 2.8147494574902493e-08 2.886100231258148e-08 2.8645131325911062e-08 2.719540940095185e-08 3.150888286837791e-08 2.774732116736184e-08 2.0848632371888544e-08 2.711005450070655e-08
0.8800000000000003 3.931445706109394e-09 3.113778078477443e-08 2.790642566428186e-08 2.859714265129074e-08 2.836752494179282e-08 2.6865066555930736e-08 3.1163913643662893e-08 2.7459773673964776e-08 2.0594060974251163e-08 2.6864945316231593e-08
0.8816000000000002 3.8580063281042e-09 3.086005122773808e-08 2.7666390888325836e-08 2.832787444328784e-08 2.8089225802784667e-08 2.653840352065839e-08 3.0821085045898114e-08 2.7174116374572583e-08 2.0350287115512876e-08 2.6621103333847783e-08
0.8832 3.786333758025984e-09 3.058398772925194e-08 2.7426535342428946e-08 2.8059036083689904e-08 2.7811880204607554e-08 2.6215419695897614e-08 3.0480942335397527e-08 2.689001951451425e-08 2.0116136714573945e-08 2.6378168516919052e-08
0.8848000000000003 3.712118190021254e-09 3.0309590289315915e-08 2.71875376854392e-08 2.7790520643800388e-08 2.753623036342245e-08 2.589611508164834e-08 3.0143226730743e-08 2.6607876345364396e-08 1.9893452471486438e-08 2.613654146724325e-08
0.8864000000000001 3.639126987343216e-09 3.0036858907930157e-08 2.6949855818901626e-08 2.7523526340154383e-08 2.7262276279229508e-08 2.5580489677910734e-08 2.980746329173531e-08 2.6327686867123214e-08 1.968223438625045e-08 2.5896222184820505e-08
0.8880000000000003 3.569194860211506e-09 2.9765793585094553e-08 2.67134897428161e-08 2.725805317275174e-08 2.699001795202857e-08 2.5268543484684636e-08 2.947365201837426e-08 2.6049451079790535e-08 1.947830077571645e-08 2.5657210669650663e-08
0.8896000000000002 3.5023218086261642e-09 2.9496394320809207e-08 2.647843945718276e-08 2.699410114159259e-08 2.6719455381819813e-08 2.4960276501970182e-08 2.914179291066008e-08 2.5772603464356095e-08 1.9280047313538893e-08 2.5419067308425653e-08
0.8912 3.438507832587168e-09 2.9228661115074072e-08 2.6243508383328448e-08 2.673167024667686e-08 2.645058856860313e-08 2.465568872976733e-08 2.8811885968592634e-08 2.549668263748382e-08 1.9099541399106812e-08 2.518120586840435e-08
0.8928000000000003 3.377752932094506e-09 2.8962593967889073e-08 2.6008804157548914e-08 2.64707604880045e-08 2.6183417512378453e-08 2.4354780168075965e-08 2.8483931192171844e-08 2.522272971844595e-08 1.8936783032420166e-08 2.494466553710489e-08
0.8944000000000001 3.2573340487767947e-09 2.8698192879254324e-08 2.57754425765182e-08 2.6211371865575645e-08 2.5917942213145947e-08 2.405755081689628e-08 2.815792858139792e-08 2.495074470724263e-08 1.879177221347904e-08 2.4709446314527394e-08
0.8960000000000004 3.1447372120545936e-09 2.8435457849169713e-08 2.5543423640236204e-08 2.5953504379390143e-08 2.5654162670905457e-08 2.376400067622808e-08 2.7833878136270644e-08 2.468072760387374e-08 1.8664508942283375e-08 2.447554820067173e-08
0.8976000000000002 3.0415802654466742e-09 2.8174388877635393e-08 2.5312747348703045e-08 2.5697158029448125e-08 2.5392078885657105e-08 2.339822469450723e-08 2.7511779856790195e-08 2.4412678408339395e-08 1.8523725399460347e-08 2.424297119553802e-08
0.8992 2.9353203392529285e-09 2.791498596465126e-08 2.5083413701918677e-08 2.544233281574955e-08 2.5131690857400862e-08 2.2967690053915538e-08 2.7202495986204424e-08 2.4146241734615612e-08 1.836365053883218e-08 2.4011715299126216e-08
0.9008000000000003 2.8300310553742755e-09 2.7657249110217248e-08 2.4855422699883e-08 2.5189028738294322e-08 2.487299858613661e-08 2.2552537785500158e-08 2.6943585457332917e-08 2.38814994957454e-08 1.822687042676347e-08 2.3781780511436244e-08
0.9024000000000001 2.7508369388807006e-09 2.740117831433353e-08 2.4628774342596163e-08 2.4937245797082603e-08 2.4616002071864533e-08 2.2153551263493693e-08 2.6686214518758374e-08 2.3618763988984663e-08 1.815277747877207e-08 2.3553166832468208e-08
0.9040000000000004 2.696963595825454e-09 2.7146773576999934e-08 2.4403468630058047e-08 2.468698399211425e-08 2.4360701314584466e-08 2.1770730487895918e-08 2.6430383170480646e-08 2.335803521433327e-08 1.8095056327888944e-08 2.332587426222202e-08
0.9056000000000002 2.6655645509005233e-09 2.6894034898216614e-08 2.4179505562268762e-08 2.4438243323389372e-08 2.410709631429655e-08 2.1404075458707038e-08 2.6176091412499872e-08 2.3099313171791365e-08 1.805370697411413e-08 2.309990280069779e-08
0.9072 2.665545498208915e-09 2.6642962277983498e-08 2.395688513922826e-08 2.4191023790907928e-08 2.3855187071000725e-08 2.105358617592698e-08 2.5923339244816006e-08 2.2842597861358857e-08 1.802872941744761e-08 2.2875252447895457e-08
0.9088000000000003 2.751068677898408e-09 2.6393475944329967e-08 2.3735607360936464e-08 2.393096346513278e-08 2.360497358469692e-08 2.071926263955562e-08 2.567212666742896e-08 2.255911949318948e-08 1.802012365788938e-08 2.2651923203814952e-08
0.9104000000000001 2.9361269100024203e-09 2.6138555048109278e-08 2.3451851332243e-08 2.363268129170006e-08 2.335645585538527e-08 2.033668309941966e-08 2.542245368033887e-08 2.1967338904152547e-08 1.801134316621702e-08 2.2152879671351198e-08
0.9119999999999999 3.59876382322957e-09 2.588853485368661e-08 2.3123690017711776e-08 2.3337247529427278e-08 2.3109633883065694e-08 1.996547776757407e-08 2.517432028354568e-08 2.138821662921495e-08 1.797224113573367e-08 2.155744106180845e-08
0.9136000000000002 3.571101420419822e-09 2.564658911160637e-08 2.279970871346119e-08 2.3044662178314346e-08 2.2864507667738146e-08 1.962515019749904e-08 2.4927002871008373e-08 2.0589743692246076e-08 1.792907938788042e-08 2.087688173325328e-08
0.9152 3.5430455391594514e-09 2.540618411428848e-08 2.247990741949144e-08 2.2754925238361438e-08 2.2621077209402753e-08 1.9315700389194748e-08 2.4676463669673854e-08 1.9889048648940904e-08 1.783607741044706e-08 2.0477716054311983e-08
0.9168000000000003 3.5151057899884496e-09 2.5167319861732783e-08 2.2164286135802325e-08 2.2468036709568385e-08 2.2475181924828333e-08 1.9037128342661033e-08 2.4427516073297946e-08 1.9238533852270967e-08 1.7740289714009005e-08 2.0065140941946115e-08
0.9184000000000001 3.487282172906827e-09 2.4929996353939425e-08 2.185284486239405e-08 2.2183996591935344e-08 2.5163460916468853e-08 1.8789434057898047e-08 2.4180160081880822e-08 1.8596682650832428e-08 1.764272871406148e-08 1.960761282448243e-08
0.9199999999999999 3.4595746879145783e-09 2.469421359090834e-08 2.1545583599266495e-08 2.1902804885462244e-08 2.5500436027227576e-08 1.8572617534905697e-08 2.393439569542238e-08 1.8055043558436576e-08 1.754339441060447e-08 1.921259684472659e-08
0.9216000000000002 3.4319833350116976e-09 2.445997157263946e-08 2.124250234641961e-08 2.109546316558665e-08 2.5472783339210437e-08 1.8384777738501207e-08 2.369022291392257e-08 1.76136165750833e-08 1.7450538641132225e-08 1.888009300267851e-08
0.9232 3.4045081141981967e-09 2.4227270299132907e-08 2.0943601103853536e-08 2.0726559628523358e-08 2.523997851528517e-08 1.8211649832896975e-08 2.344764173738152e-08 1.724135346291674e-08 1.740715723322945e-08 1.8526058071883086e-08
0.9248000000000003 3.3771490254740607e-09 2.399610977038858e-08 2.064887987156813e-08 2.0465667997503608e-08 2.4903388402490468e-08 1.8051481380892844e-08 2.32066521657991e-08 1.6839807454039662e-08 1.7318682455609234e-08 1.8476663465665828e-08
0.9264000000000001 3.3499060688393073e-09 2.3766489986406574e-08 2.0302488343796617e-08 2.039400726699631e-08 2.4558241364448626e-08 1.790726022595745e-08 2.2967254199175438e-08 1.66694436558474e-08 1.718511430827163e-08 1.8609952916029452e-08
0.9279999999999999 3.3227792442939255e-09 2.3536808885141862e-08 1.994955358413328e-08 2.048824006937066e-08 2.416805528687545e-08 1.7778382497109424e-08 2.2729447837510472e-08 1.738815254016625e-08 1.69362936092218e-08 1.8834540232381046e-08
0.9296000000000002 3.2957685518379122e-09 2.330720342159776e-08 1.9607399399340333e-08 2.0506663604579045e-08 2.3732830169770807e-08 1.765986835087414e-08 2.2493233080804117e-08 2.0239199896739343e-08 1.6416341387580352e-08 1.9156965147324873e-08
0.9312 3.2688739914712787e-09 2.3079157035126183e-08 1.927498663237079e-08 2.056036787008003e-08 2.325256601313494e-08 1.7554068135692463e-08 2.2258609929056546e-08 2.0087891300904602e-08 1.5840806397136156e-08 1.9517355957509187e-08
0.9328000000000003 3.2420955631940114e-09 2.2852669725727043e-08 1.895396969535992e-08 2.0706098971352564e-08 2.2750735282271888e-08 1.7461160616674123e-08 2.2023769219144498e-08 1.9937383220849076e-08 1.552444139860325e-08 1.985207598891258e-08
0.9344000000000001 3.215433267006126e-09 2.2627741493400427e-08 1.8644348588307878e-08 2.0597939601753726e-08 2.235914700091056e-08 1.7381145793819166e-08 2.1789398310912425e-08 1.9787675656572855e-08 1.5424227805915228e-08 2.014186736071593e-08
0.9359999999999999 3.1888871029076148e-09 2.2404372338146292e-08 1.8346123311214583e-08 1.948764973166574e-08 2.1987041529578326e-08 1.7314023667127556e-08 2.1556638456299295e-08 1.9638768608075894e-08 1.5324458304936555e-08 2.0277233441626857e-08
0.9376000000000002 3.1624570708984673e-09 2.218256225996458e-08 1.74445681429057e-08 1.921509852988987e-08 2.1549455121181066e-08 1.7251176233326915e-08 2.1707456154842947e-08 1.949066207535814e-08 1.5225132895667218e-08 2.023155390204101e-08
0.9392 3.1361431709787016e-09 2.19623112588554e-08 1.7539986790327654e-08 1.9003759342007488e-08 2.08532000368694e-08 1.7191909252053907e-08 2.28552580686669e-08 1.9343356058419698e-08 1.5126251578107262e-08 2.0048438122109235e-08
0.9408000000000003 3.1096405532663325e-09 2.1743619334818645e-08 1.974831435237636e-08 1.8804619507495906e-08 2.0167371168072606e-08 1.713708564171166e-08 2.282828669870641e-08 1.9196850557260463e-08 1.502781435225663e-08 1.9715934906664882e-08
0.9424000000000001 3.083184081744293e-09 2.1526486487854423e-08 1.9229315338956146e-08 1.860350402432443e-08 1.9491968514791046e-08 1.7086705402300215e-08 2.255704341306484e-08 1.9051145571880534e-08 1.4928758016703456e-08 1.9260809391398028e-08
0.944 3.0568465975504117e-09 2.351356704787249e-08 1.8893376344086253e-08 1.8402414020965172e-08 1.8947426868736632e-08 1.7040768533819535e-08 2.198916919759326e-08 1.890565162244733e-08 1.4829234699102455e-08 1.8608016816073442e-08
0.9456000000000002 3.0291278874712437e-09 2.4103402797020082e-08 1.8734027226042617e-08 1.8202016847025206e-08 1.8744893958483252e-08 1.699900127739269e-08 2.200132358114261e-08 1.8759673181637986e-08 1.4730171407211432e-08 1.7312886636695728e-08
0.9472 3.0013874872092737e-09 2.413555858084998e-08 1.8575324433784177e-08 1.8002312502504617e-08 1.8542514645193433e-08 1.6936268538051858e-08 2.1841041027852822e-08 1.861451229519968e-08 1.4631568141030433e-08 1.6984700262784312e-08
0.9488000000000003 2.973788190349311e-09 2.3938231750477425e-08 1.841655767695339e-08 1.7803300987403304e-08 1.833997437968599e-08 1.687690235665528e-08 2.165831467528507e-08 1.8470168963132345e-08 1.4533424900559412e-08 1.6867122899789746e-08
0.9504000000000001 2.9463192047468946e-09 2.36258037377773e-08 1.8258337990412433e-08 1.7666114300908955e-08 1.815977050991622e-08 1.6822456158129196e-08 2.1452343102191136e-08 1.8326641580093357e-08 1.4435741685798417e-08 1.67497785715797e-08
0.952 2.9186426896962998e-09 2.3259772495112815e-08 1.8100768920284998e-08 1.7543319043752083e-08 1.798920922731134e-08 1.6772929942473587e-08 2.0996067123340792e-08 1.818320736511846e-08 1.4338518496747419e-08 1.663261418105437e-08
0.9536000000000002 2.890976871371563e-09 2.2831010998688616e-08 1.794385046657102e-08 1.7421081212934064e-08 1.7819479811508914e-08 1.6728323709688447e-08 2.0853785171408486e-08 1.8040594522715426e-08 1.4241590374339692e-08 1.6515971481688597e-08
0.9552 2.8634570297119904e-09 2.2340813890501435e-08 1.7787582629270613e-08 1.7299400808454964e-08 1.765058226250903e-08 1.68754318168209e-08 2.0690640525669065e-08 1.7898803052884347e-08 1.4144385211227191e-08 1.6399850473482464e-08
0.9568000000000003 2.836082956103388e-09 2.196605041389025e-08 1.7631876026598187e-08 1.717779376910697e-08 1.748215914364854e-08 1.702024620896349e-08 2.0506563066052145e-08 1.7757832955625134e-08 1.4045712323927236e-08 1.628423803355558e-08
0.9584000000000001 2.8088545340135597e-09 2.1616857069833355e-08 1.747670616362892e-08 1.7055247396268508e-08 1.7313207215652634e-08 1.721516337950459e-08 2.031353607621113e-08 1.7617548167785207e-08 1.394674433724303e-08 1.6169037577630835e-08
0.96 2.7817717634424986e-09 2.125447248126209e-08 1.7321470001139763e-08 1.693190291479503e-08 1.714401388329963e-08 1.7526570324271973e-08 2.0115572663241742e-08 1.747808520986882e-08 1.3848081202151052e-08 1.6054359308843007e-08
0.9616000000000002 2.754834644390198e-09 2.0912425998844765e-08 1.716684200697905e-08 1.680913903068757e-08 1.6975673303657934e-08 1.7208360459041763e-08 1.991244864823502e-08 1.7339265606432755e-08 1.3749904085930192e-08 1.594005017801194e-08
0.9632000000000001 2.728043176856673e-09 2.0586585271210825e-08 1.701198982664884e-08 1.6686955743946183e-08 1.680818547672762e-08 1.6883843219922086e-08 1.9704164031191077e-08 1.7201259677855728e-08 1.3652212988580496e-08 1.5826238290797408e-08
0.9648000000000003 2.701397360841905e-09 2.025777247570628e-08 1.6856016769869858e-08 1.6565353054570822e-08 1.6549220722374647e-08 1.6537006817306762e-08 1.9490718812109794e-08 1.7063624324866648e-08 1.3555007910101907e-08 1.5712717533086805e-08
0.9664000000000001 2.674897196345913e-09 1.9925987612331323e-08 1.670071859372978e-08 1.6444330962561542e-08 1.6330361073186056e-08 1.6167851251195967e-08 1.9272112990991303e-08 1.6926430592282835e-08 1.3458288366872697e-08 1.559918539703933e-08
0.968 2.6474246215435586e-09 1.9609409576633615e-08 1.655563103908483e-08 1.6323889467918307e-08 1.620078913355932e-08 1.5711410450850117e-08 1.904834656783554e-08 1.6790066562874203e-08 1.3361533591993291e-08 1.5486182740448362e-08
0.9696000000000002 2.6190525794443272e-09 1.937156528634786e-08 1.6435279718126954e-08 1.620496832582692e-08 1.6071921890337524e-08 1.5197772555326697e-08 1.8819419542642432e-08 1.6654532236640715e-08 1.3265250264306345e-08 1.5373709563313838e-08
0.9712000000000001 2.5908618521830046e-09 1.9133922109483385e-08 1.6315549500197877e-08 1.6087525326493295e-08 1.594375934352075e-08 1.498510362515717e-08 1.8581967966485018e-08 1.6519827613582434e-08 1.3169438383811906e-08 1.5261765865635828e-08
0.9728000000000003 2.562852439759574e-09 1.889648004604007e-08 1.619644038529751e-08 1.5970636323092192e-08 1.581630149310893e-08 1.4874055612149092e-08 1.833485503876299e-08 1.6385952693699294e-08 1.3074097950509926e-08 1.5150351647414277e-08
0.9744000000000002 2.5350243421740516e-09 1.8659239096018036e-08 1.607762097260169e-08 1.5854301315623684e-08 1.568954833910211e-08 1.4763579951099432e-08 1.8107929275164916e-08 1.6252907476991364e-08 1.2979228964400454e-08 1.5039466908649237e-08
0.976 2.5073775594264296e-09 1.842219925941722e-08 1.5958657747266102e-08 1.5738520304087715e-08 1.556349988150028e-08 1.465367664200817e-08 1.7905402320712432e-08 1.6120691963458612e-08 1.288483142548347e-08 1.4929111649340688e-08
0.9776000000000002 2.479912091516699e-09 1.818536053623756e-08 1.5840310519218803e-08 1.5623293288484282e-08 1.5438156120303394e-08 1.4544345684875276e-08 1.7702815939783002e-08 1.598934118293041e-08 1.279090533375894e-08 1.4819285869488591e-08
0.9792000000000001 2.4526279384448772e-09 1.7948722926479177e-08 1.572257928845988e-08 1.550862026881343e-08 1.531351705551153e-08 1.4435587079700801e-08 1.750017013237674e-08 1.586787611236373e-08 1.2697450689226916e-08 1.4709989569093008e-08
0.9808000000000003 2.4255251002109485e-09 1.7749367967797714e-08 1.5605464054989245e-08 1.53945012450751e-08 1.5189582687124613e-08 1.4327400826484694e-08 1.729746489849354e-08 1.5747067958047617e-08 1.2604467491887358e-08 1.4601222748153894e-08
0.9824000000000002 2.3986035768149264e-09 1.7555268278697186e-08 1.5488964818806983e-08 1.528093621726936e-08 1.5066353015142707e-08 1.421978692522701e-08 1.7094700238133505e-08 1.5626916719982156e-08 1.2511955741740307e-08 1.4492985406671288e-08
0.984 2.3718633682568054e-09 1.736238258194511e-08 1.5373081579913045e-08 1.5167925185396172e-08 1.4943828039565782e-08 1.4112745375927723e-08 1.689187615129658e-08 1.5506497857833355e-08 1.241991543878574e-08 1.4384239494185106e-08
0.9856000000000003 2.345304474536577e-09 1.7170710877541445e-08 1.52578143383074e-08 1.505546814945551e-08 1.4822007760393811e-08 1.4006276178586797e-08 1.668899263798271e-08 1.5385706485278253e-08 1.2328346583023631e-08 1.4275278091722501e-08
0.9872000000000001 2.318926895654256e-09 1.6980253165486288e-08 1.5143163093990115e-08 1.4943565109447428e-08 1.470089217762685e-08 1.3900379333204293e-08 1.648604969819201e-08 1.5265585957797526e-08 1.2237249174454026e-08 1.4166859691549285e-08
0.9888000000000003 2.292730631609828e-09 1.6791009445779534e-08 1.5029127846961134e-08 1.4832216065371871e-08 1.4580481291264836e-08 1.3795054839780164e-08 1.6283047331924372e-08 1.514613627539112e-08 1.214662321307689e-08 1.405898429366541e-08
0.9904000000000002 2.266715682403307e-09 1.6602979718421284e-08 1.4915708597220517e-08 1.4721421017228903e-08 1.446077510130784e-08 1.3690212279259873e-08 1.607998553917989e-08 1.5027357438059104e-08 1.2056468698892257e-08 1.3951651898070938e-08
0.992 2.2408820480346863e-09 1.6413594162870367e-08 1.4802905344768226e-08 1.4611179965018486e-08 1.4341773607755827e-08 1.3582356293986829e-08 1.587686431995853e-08 1.4909249445801435e-08 1.196678563190011e-08 1.3844862504765824e-08
0.9936000000000003 2.2152297285039593e-09 1.622380500154357e-08 1.4690718089604232e-08 1.4501492908740601e-08 1.422347681060876e-08 1.3475105963391098e-08 1.5683939470205823e-08 1.4790053537165007e-08 1.187757401210042e-08 1.3738616113750061e-08
0.9952000000000001 2.1897587238111397e-09 1.6059101345243242e-08 1.4579146831728597e-08 1.439235984839529e-08 1.4105884709866712e-08 1.336846128747273e-08 1.551651581640458e-08 1.465562018969637e-08 1.1788833839493236e-08 1.3632912725023687e-08
0.9968000000000004 2.164469033956213e-09 1.5895633001795982e-08 1.446819157114127e-08 1.4283780783982513e-08 1.39889973055296e-08 1.3262422266231684e-08 1.534952832064331e-08 1.4522032723176608e-08 1.1700565114078515e-08 1.3527752338586655e-08
0.9984000000000002 2.139360658939194e-09 1.5732887888441857e-08 1.4357852307842292e-08 1.4175755715502312e-08 1.3872814597597517e-08 1.3156988899668004e-08 1.518027647552784e-08 1.4389291137605799e-08 1.1612767835856303e-08 1.3423134954439018e-08
1.0 2.114433598760075e-09 1.5583580361242827e-08 1.4248129041831653e-08 1.4068284642954672e-08 1.376215909794707e-08 1.3052161187781664e-08 1.5011892437562236e-08 1.42573954329839e-08 1.1525442004826572e-08 1.331906057258075e-08
1.0016000000000003 2.089687853418848e-09 1.5439927115922383e-08 1.4139021773109313e-08 1.396136756633955e-08 1.365224033435605e-08 1.294793913057264e-08 1.4844376206746445e-08 1.412634560931089e-08 1.1438587620989303e-08 1.321552919301182e-08
